survey_week,beach_section_initials,beach,species,species_type,total
2012-09-10,WAL,SOUTH,SAND,Shorebird,562
2012-09-10,WAL,SOUTH,SNPL,Shorebird,25
2012-09-10,WAL,SOUTH,WEGU,Gull,5
2012-09-10,WAL,SOUTH,WESA,Shorebird,15
2012-09-10,WAL,SOUTH,WHIM,Shorebird,9
2018-09-10,MIN,NORTH,CAGU,Gull,18
2018-09-10,MIN,NORTH,ELTE,Tern,58
2018-09-10,MIN,NORTH,HEEG,Gull,83
2018-09-10,MIN,NORTH,MAGO,Shorebird,5
2018-09-10,MIN,NORTH,ROTE,Tern,7
2018-09-10,MIN,NORTH,SAND,Shorebird,203
2018-09-10,MIN,NORTH,SEPL,Shorebird,3
2018-09-10,MIN,NORTH,WEGU,Gull,7
2018-09-10,MIN,NORTH,WESA,Shorebird,2
2018-09-10,MIN,NORTH,WHIM,Shorebird,4
2018-09-10,MIN,NORTH,WILL,Shorebird,1
2018-09-10,PNO,PURISIMA,BBPL,Shorebird,1
2018-09-10,PNO,PURISIMA,LBCU,Shorebird,1
2018-09-10,PNO,PURISIMA,MAGO,Shorebird,3
2018-09-10,PNO,PURISIMA,SAND,Shorebird,15
2018-09-10,PNO,PURISIMA,WEGU,Gull,3
2018-09-10,PNO,PURISIMA,WHIM,Shorebird,2
2018-09-10,SAN,NORTH,CAGU,Gull,226
2018-09-10,SAN,NORTH,DOWI,Shorebird,2
2018-09-10,SAN,NORTH,HEEG,Gull,48
2018-09-10,SAN,NORTH,PEFA,Raptor,2
2018-09-10,SAN,NORTH,ROTE,Tern,5
2018-09-10,SAN,NORTH,SAND,Shorebird,56
2018-09-10,SAN,NORTH,SEPL,Shorebird,1
2018-09-10,SAN,NORTH,SNPL,Shorebird,34
2018-09-10,SAN,NORTH,WEGU,Gull,19
2018-09-10,SHN,NORTH,BBPL,Shorebird,1
2018-09-10,SHN,NORTH,CAGU,Gull,4
2018-09-10,SHN,NORTH,LBCU,Shorebird,10
2018-09-10,SHN,NORTH,MAGO,Shorebird,1
2018-09-10,SHN,NORTH,SAND,Shorebird,9
2018-09-10,SHN,NORTH,SEPL,Shorebird,2
2018-09-10,SHN,NORTH,SNPL,Shorebird,26
2018-09-10,SHN,NORTH,WEGU,Gull,2
2018-09-10,SHN,NORTH,WHIM,Shorebird,6
2018-09-10,SHS,NORTH,AMKE,Raptor,1
2018-09-10,SHS,NORTH,BBPL,Shorebird,1
2018-09-10,SHS,NORTH,CAGU,Gull,1
2018-09-10,SHS,NORTH,HERG,Gull,1
2018-09-10,SHS,NORTH,SAND,Shorebird,5
2018-09-10,SHS,NORTH,SNPL,Shorebird,26
2018-09-10,SHS,NORTH,WEGU,Gull,4
2017-09-11,MIN,NORTH,BBPL,Shorebird,5
2017-09-11,MIN,NORTH,CAGU,Gull,75
2017-09-11,MIN,NORTH,HEEG,Gull,168
2017-09-11,MIN,NORTH,LBCU,Shorebird,1
2017-09-11,MIN,NORTH,SEPL,Shorebird,1
2017-09-11,MIN,NORTH,SNPL,Shorebird,2
2017-09-11,MIN,NORTH,WEGU,Gull,78
2017-09-11,PNO,PURISIMA,AMKE,Raptor,1
2017-09-11,PNO,PURISIMA,BBPL,Shorebird,3
2017-09-11,PNO,PURISIMA,SAND,Shorebird,5
2017-09-11,PNO,PURISIMA,SNPL,Shorebird,2
2017-09-11,SAN,NORTH,BBPL,Shorebird,1
2017-09-11,SAN,NORTH,CAGU,Gull,10
2017-09-11,SAN,NORTH,HEEG,Gull,5
2017-09-11,SAN,NORTH,MAGO,Shorebird,1
2017-09-11,SAN,NORTH,SAND,Shorebird,10
2017-09-11,SAN,NORTH,SNPL,Shorebird,82
2017-09-11,SAN,NORTH,SPSA,Shorebird,1
2017-09-11,SAN,NORTH,WEGU,Gull,37
2017-09-11,SAN,NORTH,WHIM,Shorebird,1
2017-09-11,SHN,NORTH,HERG,Gull,1
2017-09-11,SHN,NORTH,LBCU,Shorebird,3
2017-09-11,SHN,NORTH,SAND,Shorebird,2
2017-09-11,SHN,NORTH,SEPL,Shorebird,2
2017-09-11,SHN,NORTH,SNPL,Shorebird,27
2017-09-11,SHS,NORTH,SEPL,Shorebird,8
2017-09-11,SHS,NORTH,SNPL,Shorebird,5
2011-09-12,MIN,NORTH,HEEG,Gull,300
2011-09-12,MIN,NORTH,SNPL,Shorebird,20
2011-09-12,SAN,NORTH,gull,Gull,100
2011-09-12,SAN,NORTH,SNPL,Shorebird,10
2011-09-12,SHN,NORTH,SNPL,Shorebird,26
2011-09-12,SHS,NORTH,HEEG,Gull,225
2011-09-12,SHS,NORTH,SNPL,Shorebird,83
2011-09-12,SNO,SOUTH,gull,Gull,60
2011-09-12,SNO,SOUTH,HEEG,Gull,3
2011-09-12,SNO,SOUTH,LBCU,Shorebird,6
2011-09-12,SNO,SOUTH,MAGO,Shorebird,2
2011-09-12,SNO,SOUTH,peeps,Shorebird,2
2011-09-12,SNO,SOUTH,RBGU,Gull,1
2011-09-12,SNO,SOUTH,SAND,Shorebird,306
2011-09-12,SNO,SOUTH,SEPL,Shorebird,23
2011-09-12,SNO,SOUTH,SNPL,Shorebird,204
2011-09-12,SNO,SOUTH,WILL,Shorebird,3
2011-09-12,SSO,SOUTH,AMKE,Raptor,2
2011-09-12,SSO,SOUTH,COHA,Raptor,1
2011-09-12,SSO,SOUTH,gull,Gull,12
2011-09-12,SSO,SOUTH,HEEG,Gull,82
2011-09-12,SSO,SOUTH,LBCU,Shorebird,9
2011-09-12,SSO,SOUTH,peeps,Shorebird,1
2011-09-12,SSO,SOUTH,RBGU,Gull,9
2011-09-12,SSO,SOUTH,RTHA,Raptor,2
2011-09-12,SSO,SOUTH,WEGU,Gull,3
2011-09-12,SSO,SOUTH,WHIM,Shorebird,28
2011-09-12,SSO,SOUTH,WILL,Shorebird,1
2011-09-12,WAL,SOUTH,gull,Gull,30
2011-09-12,WAL,SOUTH,HEEG,Gull,12
2011-09-12,WAL,SOUTH,LBCU,Shorebird,2
2011-09-12,WAL,SOUTH,peeps,Shorebird,2
2011-09-12,WAL,SOUTH,SAND,Shorebird,2
2011-09-12,WAL,SOUTH,SEPL,Shorebird,3
2011-09-12,WAL,SOUTH,SNPL,Shorebird,23
2011-09-12,WAL,SOUTH,WEGU,Gull,3
2011-09-12,WAL,SOUTH,WHIM,Shorebird,3
2016-09-12,MIN,NORTH,LBCU,Shorebird,1
2016-09-12,MIN,NORTH,SNPL,Shorebird,1
2016-09-12,MIN,NORTH,WEGU,Gull,2
2016-09-12,PCO,PURISIMA,RTHA,Raptor,1
2016-09-12,PNO,PURISIMA,BBPL,Shorebird,2
2016-09-12,PNO,PURISIMA,CAGU,Gull,1
2016-09-12,PNO,PURISIMA,SAND,Shorebird,156
2016-09-12,PNO,PURISIMA,SNPL,Shorebird,7
2016-09-12,PNO,PURISIMA,WESA,Shorebird,1
2016-09-12,SAN,NORTH,SNPL,Shorebird,64
2016-09-12,SHN,NORTH,SEPL,Shorebird,1
2016-09-12,SHN,NORTH,SNPL,Shorebird,16
2016-09-12,SHS,NORTH,BBPL,Shorebird,2
2016-09-12,SHS,NORTH,raptor,Raptor,1
2016-09-12,SHS,NORTH,SPSA,Shorebird,1
2016-09-12,SHS,NORTH,WEGU,Gull,2
2015-09-14,MIN,NORTH,CAGU,Gull,11
2015-09-14,MIN,NORTH,HEEG,Gull,134
2015-09-14,MIN,NORTH,LBCU,Shorebird,20
2015-09-14,MIN,NORTH,MAGO,Shorebird,16
2015-09-14,MIN,NORTH,ROTE,Tern,8
2015-09-14,MIN,NORTH,SAND,Shorebird,101
2015-09-14,MIN,NORTH,SEPL,Shorebird,2
2015-09-14,MIN,NORTH,WEGU,Gull,1
2015-09-14,MIN,NORTH,WHIM,Shorebird,6
2015-09-14,PNO,PURISIMA,BBPL,Shorebird,1
2015-09-14,PNO,PURISIMA,SAND,Shorebird,55
2015-09-14,PNO,PURISIMA,SNPL,Shorebird,21
2015-09-14,SAN,NORTH,BBPL,Shorebird,4
2015-09-14,SAN,NORTH,PEFA,Raptor,1
2015-09-14,SAN,NORTH,SAND,Shorebird,181
2015-09-14,SAN,NORTH,SEPL,Shorebird,8
2015-09-14,SAN,NORTH,SNPL,Shorebird,91
2015-09-14,SHN,NORTH,LBCU,Shorebird,10
2015-09-14,SHN,NORTH,MAGO,Shorebird,10
2015-09-14,SHN,NORTH,SAND,Shorebird,206
2015-09-14,SHN,NORTH,SEPL,Shorebird,10
2015-09-14,SHN,NORTH,SNPL,Shorebird,9
2015-09-14,SHN,NORTH,WHIM,Shorebird,2
2015-09-14,SHN,NORTH,WILL,Shorebird,1
2015-09-14,SHS,NORTH,LBCU,Shorebird,2
2015-09-14,SHS,NORTH,MAGO,Shorebird,3
2015-09-14,SHS,NORTH,SAND,Shorebird,38
2015-09-14,SHS,NORTH,SEPL,Shorebird,2
2015-09-14,SHS,NORTH,SNPL,Shorebird,85
2015-09-14,SHS,NORTH,WHIM,Shorebird,2
2014-09-15,MIN,NORTH,CAGU,Gull,4
2014-09-15,MIN,NORTH,HEEG,Gull,51
2014-09-15,MIN,NORTH,LBCU,Shorebird,2
2014-09-15,MIN,NORTH,SAND,Shorebird,154
2014-09-15,MIN,NORTH,SEPL,Shorebird,4
2014-09-15,MIN,NORTH,SNPL,Shorebird,7
2014-09-15,MIN,NORTH,WEGU,Gull,10
2014-09-15,PNO,PURISIMA,SAND,Shorebird,36
2014-09-15,PNO,PURISIMA,WEGU,Gull,3
2014-09-15,SAN,NORTH,CAGU,Gull,81
2014-09-15,SAN,NORTH,ELTE,Tern,30
2014-09-15,SAN,NORTH,HEEG,Gull,512
2014-09-15,SAN,NORTH,ROTE,Tern,30
2014-09-15,SAN,NORTH,SAND,Shorebird,29
2014-09-15,SAN,NORTH,SNPL,Shorebird,48
2014-09-15,SAN,NORTH,WEGU,Gull,10
2014-09-15,SHN,NORTH,CAGU,Gull,6
2014-09-15,SHN,NORTH,HEEG,Gull,204
2014-09-15,SHN,NORTH,SAND,Shorebird,185
2014-09-15,SHN,NORTH,SEPL,Shorebird,1
2014-09-15,SHN,NORTH,SNPL,Shorebird,25
2014-09-15,SHN,NORTH,WEGU,Gull,4
2014-09-15,SHS,NORTH,CAGU,Gull,13
2014-09-15,SHS,NORTH,HEEG,Gull,23
2014-09-15,SHS,NORTH,LBCU,Shorebird,2
2014-09-15,SHS,NORTH,SAND,Shorebird,10
2014-09-15,SHS,NORTH,WEGU,Gull,1
2014-09-15,SHS,NORTH,WHIM,Shorebird,1
2014-09-15,SNO,SOUTH,CAGU,Gull,1
2014-09-15,SNO,SOUTH,SAND,Shorebird,287
2014-09-15,SNO,SOUTH,SNPL,Shorebird,179
2014-09-15,SNO,SOUTH,WESA,Shorebird,5
2014-09-15,SNO,SOUTH,WHIM,Shorebird,3
2014-09-15,SSO,SOUTH,CAGU,Gull,7
2014-09-15,SSO,SOUTH,HEEG,Gull,22
2014-09-15,SSO,SOUTH,MAGO,Shorebird,76
2014-09-15,SSO,SOUTH,SNPL,Shorebird,17
2014-09-15,SSO,SOUTH,WEGU,Gull,43
2014-09-15,WAL,SOUTH,BBPL,Shorebird,4
2014-09-15,WAL,SOUTH,CAGU,Gull,1
2014-09-15,WAL,SOUTH,HEEG,Gull,1
2014-09-15,WAL,SOUTH,SAND,Shorebird,72
2014-09-15,WAL,SOUTH,SEPL,Shorebird,5
2014-09-15,WAL,SOUTH,SNPL,Shorebird,70
2014-09-15,WAL,SOUTH,WESA,Shorebird,8
2013-09-16,PNO,PURISIMA,HEEG,Gull,30
2013-09-16,PNO,PURISIMA,SAND,Shorebird,1300
2013-09-16,PNO,PURISIMA,SNPL,Shorebird,10
2013-09-16,PNO,PURISIMA,WEGU,Gull,20
2013-09-16,SAN,NORTH,AMKE,Raptor,1
2013-09-16,SAN,NORTH,CAGU,Gull,18
2013-09-16,SAN,NORTH,HEEG,Gull,60
2013-09-16,SAN,NORTH,LBCU,Shorebird,2
2013-09-16,SAN,NORTH,MAGO,Shorebird,1
2013-09-16,SAN,NORTH,SAND,Shorebird,6
2013-09-16,SAN,NORTH,SNPL,Shorebird,92
2013-09-16,SAN,NORTH,WEGU,Gull,77
2013-09-16,SHN,NORTH,HEEG,Gull,70
2013-09-16,SHN,NORTH,LBCU,Shorebird,29
2013-09-16,SHN,NORTH,WEGU,Gull,2
2013-09-16,SHN,NORTH,WHIM,Shorebird,6
2013-09-16,SHS,NORTH,SNPL,Shorebird,2
2013-09-16,SNO,SOUTH,CAGU,Gull,15
2013-09-16,SNO,SOUTH,HEEG,Gull,15
2013-09-16,SNO,SOUTH,SAND,Shorebird,220
2013-09-16,SNO,SOUTH,SEPL,Shorebird,1
2013-09-16,SNO,SOUTH,SNPL,Shorebird,115
2013-09-16,SNO,SOUTH,SPSA,Shorebird,1
2013-09-16,SNO,SOUTH,WEGU,Gull,50
2013-09-16,SNO,SOUTH,WESA,Shorebird,1
2013-09-16,SSO,SOUTH,SEPL,Shorebird,27
2013-09-16,SSO,SOUTH,SNPL,Shorebird,1
2013-09-16,WAL,SOUTH,CAGU,Gull,10
2013-09-16,WAL,SOUTH,HEEG,Gull,37
2013-09-16,WAL,SOUTH,RBGU,Gull,2
2013-09-16,WAL,SOUTH,WEGU,Gull,25
2012-09-17,MIN,NORTH,BBPL,Shorebird,2
2012-09-17,MIN,NORTH,CAGU,Gull,2
2012-09-17,MIN,NORTH,HEEG,Gull,422
2012-09-17,MIN,NORTH,LBCU,Shorebird,4
2012-09-17,MIN,NORTH,MAGO,Shorebird,9
2012-09-17,MIN,NORTH,SEPL,Shorebird,3
2012-09-17,MIN,NORTH,SNPL,Shorebird,1
2012-09-17,MIN,NORTH,WESA,Shorebird,1
2012-09-17,MIN,NORTH,WHIM,Shorebird,2
2012-09-17,PNO,PURISIMA,CAGU,Gull,20
2012-09-17,PNO,PURISIMA,HEEG,Gull,26
2012-09-17,PNO,PURISIMA,PEFA,Raptor,1
2012-09-17,PNO,PURISIMA,SAND,Shorebird,2012
2012-09-17,PNO,PURISIMA,WEGU,Gull,40
2012-09-17,SAN,NORTH,HEEG,Gull,112
2012-09-17,SAN,NORTH,SNPL,Shorebird,71
2012-09-17,SAN,NORTH,WEGU,Gull,35
2012-09-17,SHN,NORTH,HEEG,Gull,61
2012-09-17,SHN,NORTH,LBCU,Shorebird,3
2012-09-17,SHN,NORTH,OSPR,Raptor,2
2012-09-17,SHN,NORTH,SAND,Shorebird,110
2012-09-17,SHN,NORTH,SNPL,Shorebird,76
2012-09-17,SHS,NORTH,BBPL,Shorebird,2
2012-09-17,SHS,NORTH,CAGU,Gull,10
2012-09-17,SHS,NORTH,HEEG,Gull,126
2012-09-17,SHS,NORTH,LBCU,Shorebird,12
2012-09-17,SHS,NORTH,PEFA,Raptor,1
2012-09-17,SHS,NORTH,SNPL,Shorebird,32
2012-09-17,SHS,NORTH,WHIM,Shorebird,1
2018-09-17,SNO,SOUTH,BBPL,Shorebird,32
2018-09-17,SNO,SOUTH,CAGU,Gull,1
2018-09-17,SNO,SOUTH,LBCU,Shorebird,22
2018-09-17,SNO,SOUTH,SAND,Shorebird,99
2018-09-17,SNO,SOUTH,SNPL,Shorebird,112
2018-09-17,SNO,SOUTH,WEGU,Gull,3
2018-09-17,SNO,SOUTH,WHIM,Shorebird,2
2018-09-17,SSO,SOUTH,AMKE,Raptor,1
2018-09-17,SSO,SOUTH,BLTU,Shorebird,3
2018-09-17,SSO,SOUTH,CAGU,Gull,2
2018-09-17,SSO,SOUTH,LBCU,Shorebird,1
2018-09-17,SSO,SOUTH,MAGO,Shorebird,7
2018-09-17,SSO,SOUTH,RTHA,Raptor,2
2018-09-17,SSO,SOUTH,SAND,Shorebird,172
2018-09-17,SSO,SOUTH,SEPL,Shorebird,14
2018-09-17,SSO,SOUTH,SNPL,Shorebird,21
2018-09-17,SSO,SOUTH,WEGU,Gull,11
2018-09-17,WAL,SOUTH,LBCU,Shorebird,9
2018-09-17,WAL,SOUTH,PEFA,Raptor,1
2018-09-17,WAL,SOUTH,SAND,Shorebird,42
2018-09-17,WAL,SOUTH,SEPL,Shorebird,21
2018-09-17,WAL,SOUTH,SNPL,Shorebird,53
2018-09-17,WAL,SOUTH,WEGU,Gull,40
2018-09-17,WAL,SOUTH,WESA,Shorebird,50
2017-09-18,SNO,SOUTH,CAGU,Gull,3
2017-09-18,SNO,SOUTH,LBCU,Shorebird,21
2017-09-18,SNO,SOUTH,LESA,Shorebird,20
2017-09-18,SNO,SOUTH,PEFA,Raptor,1
2017-09-18,SNO,SOUTH,SAND,Shorebird,286
2017-09-18,SNO,SOUTH,SEPL,Shorebird,11
2017-09-18,SNO,SOUTH,SNPL,Shorebird,157
2017-09-18,SNO,SOUTH,WEGU,Gull,5
2017-09-18,SSO,SOUTH,AMKE,Raptor,1
2017-09-18,SSO,SOUTH,CAGU,Gull,5
2017-09-18,SSO,SOUTH,ELTE,Tern,2
2017-09-18,SSO,SOUTH,HERG,Gull,1
2017-09-18,SSO,SOUTH,LBCU,Shorebird,2
2017-09-18,SSO,SOUTH,PEFA,Raptor,2
2017-09-18,SSO,SOUTH,SAND,Shorebird,1
2017-09-18,SSO,SOUTH,SNPL,Shorebird,1
2017-09-18,SSO,SOUTH,WEGU,Gull,34
2017-09-18,SSO,SOUTH,WHIM,Shorebird,2
2017-09-18,WAL,SOUTH,BBPL,Shorebird,2
2017-09-18,WAL,SOUTH,CAGU,Gull,7
2017-09-18,WAL,SOUTH,LBCU,Shorebird,17
2017-09-18,WAL,SOUTH,LESA,Shorebird,5
2017-09-18,WAL,SOUTH,ROTE,Tern,11
2017-09-18,WAL,SOUTH,SAND,Shorebird,160
2017-09-18,WAL,SOUTH,SEPL,Shorebird,6
2017-09-18,WAL,SOUTH,SNPL,Shorebird,30
2017-09-18,WAL,SOUTH,WEGU,Gull,1
2011-09-19,MIN,NORTH,AMKE,Raptor,1
2011-09-19,MIN,NORTH,gull,Gull,40
2011-09-19,MIN,NORTH,HEEG,Gull,238
2011-09-19,MIN,NORTH,LBCU,Shorebird,4
2011-09-19,MIN,NORTH,peeps,Shorebird,40
2011-09-19,MIN,NORTH,RBGU,Gull,1
2011-09-19,MIN,NORTH,SAND,Shorebird,20
2011-09-19,MIN,NORTH,SNPL,Shorebird,16
2011-09-19,PNO,PURISIMA,HEEG,Gull,5
2011-09-19,PNO,PURISIMA,SAND,Shorebird,300
2011-09-19,PNO,PURISIMA,SNPL,Shorebird,2
2011-09-19,PNO,PURISIMA,WEGU,Gull,9
2011-09-19,SAN,NORTH,BBPL,Shorebird,6
2011-09-19,SAN,NORTH,gull,Gull,14
2011-09-19,SAN,NORTH,HEEG,Gull,172
2011-09-19,SAN,NORTH,RBGU,Gull,11
2011-09-19,SAN,NORTH,SAND,Shorebird,34
2011-09-19,SAN,NORTH,SNPL,Shorebird,74
2011-09-19,SAN,NORTH,WEGU,Gull,3
2011-09-19,SHN,NORTH,BBPL,Shorebird,15
2011-09-19,SHN,NORTH,gull,Gull,66
2011-09-19,SHN,NORTH,HEEG,Gull,414
2011-09-19,SHN,NORTH,LBCU,Shorebird,9
2011-09-19,SHN,NORTH,RBGU,Gull,4
2011-09-19,SHN,NORTH,SAND,Shorebird,281
2011-09-19,SHN,NORTH,SEPL,Shorebird,2
2011-09-19,SHN,NORTH,SNPL,Shorebird,73
2011-09-19,SHS,NORTH,BBPL,Shorebird,5
2011-09-19,SHS,NORTH,gull,Gull,20
2011-09-19,SHS,NORTH,HEEG,Gull,271
2011-09-19,SHS,NORTH,LBCU,Shorebird,1
2011-09-19,SHS,NORTH,RBGU,Gull,7
2011-09-19,SHS,NORTH,SAND,Shorebird,1700
2011-09-19,SHS,NORTH,SNPL,Shorebird,2
2011-09-19,SHS,NORTH,WEGU,Gull,1
2011-09-19,SHS,NORTH,WHIM,Shorebird,1
2011-09-19,SNO,SOUTH,SNPL,Shorebird,260
2011-09-19,SSO,SOUTH,HEEG,Gull,40
2011-09-19,SSO,SOUTH,PEFA,Raptor,2
2011-09-19,WAL,SOUTH,HEEG,Gull,12
2011-09-19,WAL,SOUTH,SNPL,Shorebird,9
2013-09-02,MIN,NORTH,CAGU,Gull,10
2013-09-02,MIN,NORTH,gull,Gull,7
2013-09-02,MIN,NORTH,HEEG,Gull,297
2013-09-02,MIN,NORTH,LBCU,Shorebird,12
2013-09-02,MIN,NORTH,MAGO,Shorebird,10
2013-09-02,MIN,NORTH,RBGU,Gull,2
2013-09-02,MIN,NORTH,SEPL,Shorebird,1
2013-09-02,MIN,NORTH,WEGU,Gull,61
2013-09-02,MIN,NORTH,WILL,Shorebird,2
2013-09-02,PNO,PURISIMA,HEEG,Gull,67
2013-09-02,PNO,PURISIMA,SAND,Shorebird,8
2013-09-02,PNO,PURISIMA,SNPL,Shorebird,9
2013-09-02,PNO,PURISIMA,WEGU,Gull,163
2013-09-02,SAN,NORTH,BBPL,Shorebird,7
2013-09-02,SAN,NORTH,CAGU,Gull,5
2013-09-02,SAN,NORTH,HEEG,Gull,20
2013-09-02,SAN,NORTH,SAND,Shorebird,15
2013-09-02,SAN,NORTH,SEPL,Shorebird,19
2013-09-02,SAN,NORTH,SNPL,Shorebird,78
2013-09-02,SAN,NORTH,WEGU,Gull,31
2013-09-02,SHN,NORTH,CAGU,Gull,12
2013-09-02,SHN,NORTH,HEEG,Gull,238
2013-09-02,SHN,NORTH,LBCU,Shorebird,11
2013-09-02,SHN,NORTH,MAGO,Shorebird,20
2013-09-02,SHN,NORTH,OSPR,Raptor,1
2013-09-02,SHN,NORTH,RBGU,Gull,5
2013-09-02,SHN,NORTH,SEPL,Shorebird,3
2013-09-02,SHN,NORTH,SNPL,Shorebird,1
2013-09-02,SHN,NORTH,WEGU,Gull,76
2013-09-02,SHN,NORTH,WHIM,Shorebird,4
2013-09-02,SHN,NORTH,WILL,Shorebird,7
2013-09-02,SHS,NORTH,HEEG,Gull,70
2013-09-02,SHS,NORTH,MAGO,Shorebird,55
2013-09-02,SHS,NORTH,SEPL,Shorebird,1
2013-09-02,SHS,NORTH,WEGU,Gull,10
2013-09-02,SHS,NORTH,WHIM,Shorebird,17
2013-09-02,SHS,NORTH,WILL,Shorebird,1
2013-09-02,SNO,SOUTH,BBPL,Shorebird,2
2013-09-02,SNO,SOUTH,CAGU,Gull,1
2013-09-02,SNO,SOUTH,HEEG,Gull,4
2013-09-02,SNO,SOUTH,LESA,Shorebird,1
2013-09-02,SNO,SOUTH,SAND,Shorebird,28
2013-09-02,SNO,SOUTH,SEPL,Shorebird,5
2013-09-02,SNO,SOUTH,SNPL,Shorebird,205
2013-09-02,SNO,SOUTH,WEGU,Gull,72
2013-09-02,SNO,SOUTH,WESA,Shorebird,18
2013-09-02,SNO,SOUTH,WHIM,Shorebird,1
2013-09-02,SSO,SOUTH,SEPL,Shorebird,6
2013-09-02,SSO,SOUTH,SNPL,Shorebird,50
2013-09-02,WAL,SOUTH,AMKE,Raptor,1
2013-09-02,WAL,SOUTH,BBPL,Shorebird,1
2013-09-02,WAL,SOUTH,HEEG,Gull,1
2013-09-02,WAL,SOUTH,LESA,Shorebird,1
2013-09-02,WAL,SOUTH,SAND,Shorebird,6
2013-09-02,WAL,SOUTH,SEPL,Shorebird,13
2013-09-02,WAL,SOUTH,SNPL,Shorebird,31
2013-09-02,WAL,SOUTH,WEGU,Gull,68
2013-09-02,WAL,SOUTH,WESA,Shorebird,5
2015-09-21,SNO,SOUTH,BBPL,Shorebird,6
2015-09-21,SNO,SOUTH,LESA,Shorebird,2
2015-09-21,SNO,SOUTH,MAGO,Shorebird,1
2015-09-21,SNO,SOUTH,SAND,Shorebird,80
2015-09-21,SNO,SOUTH,SEPL,Shorebird,9
2015-09-21,SNO,SOUTH,SNPL,Shorebird,44
2015-09-21,SSO,SOUTH,BASA,Shorebird,1
2015-09-21,SSO,SOUTH,BBPL,Shorebird,2
2015-09-21,SSO,SOUTH,SAND,Shorebird,30
2015-09-21,SSO,SOUTH,SEPL,Shorebird,1
2015-09-21,SSO,SOUTH,SNPL,Shorebird,21
2015-09-21,SSO,SOUTH,WESA,Shorebird,1
2015-09-21,WAL,SOUTH,BBPL,Shorebird,19
2015-09-21,WAL,SOUTH,CAGU,Gull,1
2015-09-21,WAL,SOUTH,HEEG,Gull,1
2015-09-21,WAL,SOUTH,SAND,Shorebird,277
2015-09-21,WAL,SOUTH,SEPL,Shorebird,1
2015-09-21,WAL,SOUTH,SNPL,Shorebird,154
2013-09-23,MIN,NORTH,HEEG,Gull,20
2013-09-23,PNO,PURISIMA,BBPL,Shorebird,6
2013-09-23,PNO,PURISIMA,SAND,Shorebird,2
2013-09-23,PNO,PURISIMA,WEGU,Gull,5
2013-09-23,SAN,NORTH,BBPL,Shorebird,10
2013-09-23,SAN,NORTH,CAGU,Gull,30
2013-09-23,SAN,NORTH,HEEG,Gull,100
2013-09-23,SAN,NORTH,MERL,Raptor,1
2013-09-23,SAN,NORTH,SAND,Shorebird,10
2013-09-23,SAN,NORTH,SNPL,Shorebird,64
2013-09-23,SAN,NORTH,WEGU,Gull,3
2013-09-23,SHN,NORTH,HEEG,Gull,150
2013-09-23,SHN,NORTH,LBCU,Shorebird,1
2013-09-23,SHN,NORTH,PEFA,Raptor,1
2013-09-23,SHN,NORTH,SNPL,Shorebird,1
2013-09-23,SHN,NORTH,WEGU,Gull,2
2013-09-23,SHN,NORTH,WHIM,Shorebird,5
2013-09-23,SHS,NORTH,SEPL,Shorebird,5
2013-09-23,SHS,NORTH,SNPL,Shorebird,10
2013-09-23,SNO,SOUTH,BBPL,Shorebird,1
2013-09-23,SNO,SOUTH,HEEG,Gull,3
2013-09-23,SNO,SOUTH,SAND,Shorebird,230
2013-09-23,SNO,SOUTH,SEPL,Shorebird,4
2013-09-23,SNO,SOUTH,SNPL,Shorebird,69
2013-09-23,SNO,SOUTH,WEGU,Gull,69
2013-09-23,SSO,SOUTH,SNPL,Shorebird,21
2013-09-23,WAL,SOUTH,BBPL,Shorebird,1
2013-09-23,WAL,SOUTH,CAGU,Gull,20
2013-09-23,WAL,SOUTH,HEEG,Gull,63
2013-09-23,WAL,SOUTH,LESA,Shorebird,1
2013-09-23,WAL,SOUTH,SAND,Shorebird,6
2013-09-23,WAL,SOUTH,SEPL,Shorebird,13
2013-09-23,WAL,SOUTH,SNPL,Shorebird,32
2013-09-23,WAL,SOUTH,WEGU,Gull,72
2013-09-23,WAL,SOUTH,WESA,Shorebird,5
2018-09-24,MIN,NORTH,BBPL,Shorebird,2
2018-09-24,MIN,NORTH,CAGU,Gull,10
2018-09-24,MIN,NORTH,ELTE,Tern,2
2018-09-24,MIN,NORTH,HEEG,Gull,4
2018-09-24,MIN,NORTH,LBCU,Shorebird,84
2018-09-24,MIN,NORTH,MAGO,Shorebird,48
2018-09-24,MIN,NORTH,SAND,Shorebird,26
2018-09-24,MIN,NORTH,WEGU,Gull,20
2018-09-24,MIN,NORTH,WHIM,Shorebird,4
2018-09-24,PNO,PURISIMA,SAND,Shorebird,15
2018-09-24,PNO,PURISIMA,SEPL,Shorebird,9
2018-09-24,PNO,PURISIMA,SNPL,Shorebird,2
2018-09-24,PNO,PURISIMA,WEGU,Gull,2
2018-09-24,PNO,PURISIMA,WESA,Shorebird,1
2018-09-24,SAN,NORTH,BBPL,Shorebird,2
2018-09-24,SAN,NORTH,CAGU,Gull,31
2018-09-24,SAN,NORTH,HEEG,Gull,3
2018-09-24,SAN,NORTH,SAND,Shorebird,87
2018-09-24,SAN,NORTH,SEPL,Shorebird,1
2018-09-24,SAN,NORTH,SNPL,Shorebird,36
2018-09-24,SAN,NORTH,WEGU,Gull,19
2018-09-24,SHN,NORTH,CAGU,Gull,11
2018-09-24,SHN,NORTH,HEEG,Gull,5
