survey_week,beach_section_initials,beach,species,species_type,total,sp_2
2017-09-11,MIN,NORTH,HEEG,Gull,168,Gull
2017-09-11,MIN,NORTH,SNPL,Shorebird,2,SNPL
2017-09-11,MIN,NORTH,WEGU,Gull,78,Gull
2017-09-11,PNO,PURISIMA,SAND,Shorebird,5,SAND
2017-09-11,PNO,PURISIMA,SNPL,Shorebird,2,SNPL
2017-09-11,SAN,NORTH,CAGU,Gull,10,Gull
2017-09-11,SAN,NORTH,HEEG,Gull,5,Gull
2017-09-11,SAN,NORTH,SAND,Shorebird,10,SAND
2017-09-11,SAN,NORTH,SNPL,Shorebird,82,SNPL
2017-09-11,SAN,NORTH,WEGU,Gull,37,Gull
2017-09-11,SHN,NORTH,SAND,Shorebird,2,SAND
2017-09-11,SHN,NORTH,SNPL,Shorebird,27,SNPL
2017-09-11,SHS,NORTH,SNPL,Shorebird,5,SNPL
2017-09-18,SNO,SOUTH,CAGU,Gull,3,Gull
2017-09-18,SNO,SOUTH,SAND,Shorebird,286,SAND
2017-09-18,SNO,SOUTH,SNPL,Shorebird,157,SNPL
2017-09-18,SNO,SOUTH,WEGU,Gull,5,Gull
2017-09-18,SSO,SOUTH,CAGU,Gull,5,Gull
2017-09-18,SSO,SOUTH,SAND,Shorebird,1,SAND
2017-09-18,SSO,SOUTH,SNPL,Shorebird,1,SNPL
2017-09-18,SSO,SOUTH,WEGU,Gull,34,Gull
2017-09-18,WAL,SOUTH,CAGU,Gull,7,Gull
2017-09-18,WAL,SOUTH,SAND,Shorebird,160,SAND
2017-09-18,WAL,SOUTH,SNPL,Shorebird,30,SNPL
2017-09-18,WAL,SOUTH,WEGU,Gull,1,Gull
2017-09-25,MIN,NORTH,SAND,Shorebird,123,SAND
2017-09-25,MIN,NORTH,SNPL,Shorebird,9,SNPL
2017-09-25,PNO,PURISIMA,SAND,Shorebird,84,SAND
2017-09-25,SAN,NORTH,CAGU,Gull,2,Gull
2017-09-25,SAN,NORTH,SAND,Shorebird,120,SAND
2017-09-25,SAN,NORTH,SNPL,Shorebird,49,SNPL
2017-09-25,SAN,NORTH,WEGU,Gull,22,Gull
2017-09-25,SHN,NORTH,SAND,Shorebird,140,SAND
2017-09-25,SHN,NORTH,SNPL,Shorebird,23,SNPL
2017-09-25,SHS,NORTH,SAND,Shorebird,195,SAND
2017-09-25,SHS,NORTH,SNPL,Shorebird,9,SNPL
2017-09-25,SHS,NORTH,WEGU,Gull,5,Gull
2017-10-09,MIN,NORTH,SAND,Shorebird,35,SAND
2017-10-09,MIN,NORTH,SNPL,Shorebird,19,SNPL
2017-10-09,MIN,NORTH,WEGU,Gull,3,Gull
2017-10-09,PNO,PURISIMA,SAND,Shorebird,7,SAND
2017-10-09,SAN,NORTH,CAGU,Gull,3,Gull
2017-10-09,SAN,NORTH,SAND,Shorebird,401,SAND
2017-10-09,SAN,NORTH,SNPL,Shorebird,43,SNPL
2017-10-09,SAN,NORTH,WEGU,Gull,14,Gull
2017-10-09,SHN,NORTH,SAND,Shorebird,218,SAND
2017-10-09,SHN,NORTH,SNPL,Shorebird,19,SNPL
2017-10-09,SHN,NORTH,WEGU,Gull,4,Gull
2017-10-09,SHS,NORTH,SAND,Shorebird,147,SAND
2017-10-09,SHS,NORTH,SNPL,Shorebird,4,SNPL
2017-10-09,SNO,SOUTH,SAND,Shorebird,181,SAND
2017-10-09,SNO,SOUTH,SNPL,Shorebird,56,SNPL
2017-10-09,SSO,SOUTH,SAND,Shorebird,10,SAND
2017-10-09,SSO,SOUTH,SNPL,Shorebird,1,SNPL
2017-10-09,SSO,SOUTH,WEGU,Gull,10,Gull
2017-10-09,WAL,SOUTH,SAND,Shorebird,114,SAND
2017-10-09,WAL,SOUTH,SNPL,Shorebird,33,SNPL
2017-11-13,MIN,NORTH,SAND,Shorebird,95,SAND
2017-11-13,MIN,NORTH,SNPL,Shorebird,14,SNPL
2017-11-13,PNO,PURISIMA,SAND,Shorebird,5,SAND
2017-11-13,PNO,PURISIMA,SNPL,Shorebird,1,SNPL
2017-11-13,PNO,PURISIMA,WEGU,Gull,2,Gull
2017-11-13,SAN,NORTH,CAGU,Gull,25,Gull
2017-11-13,SAN,NORTH,SAND,Shorebird,158,SAND
2017-11-13,SAN,NORTH,SNPL,Shorebird,33,SNPL
2017-11-13,SAN,NORTH,WEGU,Gull,26,Gull
2017-11-13,SHN,NORTH,CAGU,Gull,12,Gull
2017-11-13,SHN,NORTH,HEEG,Gull,10,Gull
2017-11-13,SHN,NORTH,SAND,Shorebird,125,SAND
2017-11-13,SHN,NORTH,SNPL,Shorebird,14,SNPL
2017-11-13,SHN,NORTH,WEGU,Gull,10,Gull
2017-11-13,SHS,NORTH,SAND,Shorebird,97,SAND
2017-11-13,SHS,NORTH,SNPL,Shorebird,1,SNPL
2017-11-13,SHS,NORTH,WEGU,Gull,1,Gull
2017-11-13,SNO,SOUTH,SAND,Shorebird,64,SAND
2017-11-13,SNO,SOUTH,SNPL,Shorebird,54,SNPL
2017-11-13,SSO,SOUTH,CAGU,Gull,1,Gull
2017-11-13,SSO,SOUTH,SAND,Shorebird,220,SAND
2017-11-13,SSO,SOUTH,SNPL,Shorebird,10,SNPL
2017-11-13,SSO,SOUTH,WEGU,Gull,4,Gull
2017-11-13,WAL,SOUTH,CAGU,Gull,40,Gull
2017-11-13,WAL,SOUTH,SAND,Shorebird,18,SAND
2017-11-13,WAL,SOUTH,SNPL,Shorebird,29,SNPL
2017-12-18,MIN,NORTH,CAGU,Gull,1,Gull
2017-12-18,MIN,NORTH,SAND,Shorebird,29,SAND
2017-12-18,MIN,NORTH,SNPL,Shorebird,22,SNPL
2017-12-18,MIN,NORTH,WEGU,Gull,1,Gull
2017-12-18,PNO,PURISIMA,SAND,Shorebird,4,SAND
2017-12-18,SAN,NORTH,CAGU,Gull,1,Gull
2017-12-18,SAN,NORTH,SAND,Shorebird,50,SAND
2017-12-18,SAN,NORTH,SNPL,Shorebird,37,SNPL
2017-12-18,SAN,NORTH,WEGU,Gull,9,Gull
2017-12-18,SHN,NORTH,SAND,Shorebird,53,SAND
2017-12-18,SHN,NORTH,SNPL,Shorebird,22,SNPL
2017-12-18,SHS,NORTH,SAND,Shorebird,54,SAND
2017-12-18,SHS,NORTH,SNPL,Shorebird,13,SNPL
2017-12-18,SNO,SOUTH,SAND,Shorebird,31,SAND
2017-12-18,SNO,SOUTH,SNPL,Shorebird,32,SNPL
2017-12-18,SSO,SOUTH,SAND,Shorebird,119,SAND
2017-12-18,SSO,SOUTH,SNPL,Shorebird,24,SNPL
2017-12-18,WAL,SOUTH,CAGU,Gull,80,Gull
2017-12-18,WAL,SOUTH,SAND,Shorebird,16,SAND
2017-12-18,WAL,SOUTH,SNPL,Shorebird,24,SNPL
2018-01-22,MIN,NORTH,CAGU,Gull,1,Gull
2018-01-22,MIN,NORTH,SAND,Shorebird,22,SAND
2018-01-22,MIN,NORTH,SNPL,Shorebird,4,SNPL
2018-01-22,SAN,NORTH,SAND,Shorebird,136,SAND
2018-01-22,SAN,NORTH,SNPL,Shorebird,9,SNPL
2018-01-22,SAN,NORTH,WEGU,Gull,2,Gull
2018-01-22,SHN,NORTH,SAND,Shorebird,152,SAND
2018-01-22,SHN,NORTH,SNPL,Shorebird,24,SNPL
2018-01-22,SHS,NORTH,SAND,Shorebird,30,SAND
2018-01-22,SNO,SOUTH,SAND,Shorebird,170,SAND
2018-01-22,SNO,SOUTH,SNPL,Shorebird,36,SNPL
2018-01-22,SSO,SOUTH,SAND,Shorebird,67,SAND
2018-01-22,SSO,SOUTH,SNPL,Shorebird,23,SNPL
2018-01-22,WAL,SOUTH,CAGU,Gull,10,Gull
2018-01-22,WAL,SOUTH,SAND,Shorebird,101,SAND
2018-01-22,WAL,SOUTH,SNPL,Shorebird,21,SNPL
2018-01-22,WAL,SOUTH,WEGU,Gull,6,Gull
2018-02-19,MIN,NORTH,SAND,Shorebird,2,SAND
2018-02-19,MIN,NORTH,SNPL,Shorebird,8,SNPL
2018-02-19,PNO,PURISIMA,SAND,Shorebird,21,SAND
2018-02-19,PNO,PURISIMA,SNPL,Shorebird,3,SNPL
2018-02-19,SAN,NORTH,SAND,Shorebird,178,SAND
2018-02-19,SAN,NORTH,SNPL,Shorebird,19,SNPL
2018-02-19,SHN,NORTH,SAND,Shorebird,51,SAND
2018-02-19,SHN,NORTH,SNPL,Shorebird,13,SNPL
2018-02-19,SHS,NORTH,SAND,Shorebird,50,SAND
2018-02-19,SHS,NORTH,SNPL,Shorebird,9,SNPL
2018-02-19,SNO,SOUTH,SAND,Shorebird,161,SAND
2018-02-19,SNO,SOUTH,SNPL,Shorebird,24,SNPL
2018-02-19,SSO,SOUTH,SAND,Shorebird,153,SAND
2018-02-19,SSO,SOUTH,SNPL,Shorebird,23,SNPL
2018-02-19,WAL,SOUTH,SAND,Shorebird,72,SAND
2018-02-19,WAL,SOUTH,SNPL,Shorebird,37,SNPL
2018-03-05,SNO,SOUTH,CAGU,Gull,4,Gull
2018-03-05,SNO,SOUTH,SAND,Shorebird,75,SAND
2018-03-05,SNO,SOUTH,SNPL,Shorebird,47,SNPL
2018-03-05,SSO,SOUTH,SAND,Shorebird,205,SAND
2018-03-05,SSO,SOUTH,SNPL,Shorebird,33,SNPL
2018-03-05,WAL,SOUTH,SAND,Shorebird,125,SAND
2018-03-05,WAL,SOUTH,SNPL,Shorebird,54,SNPL
2018-03-12,MIN,NORTH,SNPL,Shorebird,2,SNPL
2018-03-12,PCO,PURISIMA,SNPL,Shorebird,3,SNPL
2018-03-12,PNO,PURISIMA,SNPL,Shorebird,2,SNPL
2018-03-12,SAN,NORTH,SAND,Shorebird,82,SAND
2018-03-12,SAN,NORTH,SNPL,Shorebird,61,SNPL
2018-03-12,SHN,NORTH,SAND,Shorebird,41,SAND
2018-03-12,SHN,NORTH,SNPL,Shorebird,32,SNPL
2018-03-12,SHS,NORTH,SAND,Shorebird,75,SAND
2018-03-12,SHS,NORTH,SNPL,Shorebird,8,SNPL
2018-03-19,SNO,SOUTH,SAND,Shorebird,482,SAND
2018-03-19,SNO,SOUTH,SNPL,Shorebird,43,SNPL
2018-03-19,SSO,SOUTH,SAND,Shorebird,120,SAND
2018-03-19,SSO,SOUTH,SNPL,Shorebird,24,SNPL
2018-03-19,WAL,SOUTH,SAND,Shorebird,19,SAND
2018-03-19,WAL,SOUTH,SNPL,Shorebird,32,SNPL
2018-03-26,MIN,NORTH,SAND,Shorebird,4,SAND
2018-03-26,MIN,NORTH,SNPL,Shorebird,2,SNPL
2018-03-26,PCO,PURISIMA,SNPL,Shorebird,3,SNPL
2018-03-26,SAN,NORTH,CAGU,Gull,1,Gull
2018-03-26,SAN,NORTH,SAND,Shorebird,185,SAND
2018-03-26,SAN,NORTH,SNPL,Shorebird,60,SNPL
2018-03-26,SHN,NORTH,SAND,Shorebird,225,SAND
2018-03-26,SHN,NORTH,SNPL,Shorebird,25,SNPL
2018-03-26,SHS,NORTH,SAND,Shorebird,175,SAND
2018-03-26,SHS,NORTH,SNPL,Shorebird,15,SNPL
2018-04-02,SNO,SOUTH,SAND,Shorebird,246,SAND
2018-04-02,SNO,SOUTH,SNPL,Shorebird,59,SNPL
2018-04-02,SSO,SOUTH,SAND,Shorebird,385,SAND
2018-04-02,SSO,SOUTH,SNPL,Shorebird,45,SNPL
2018-04-02,WAL,SOUTH,SAND,Shorebird,62,SAND
2018-04-02,WAL,SOUTH,SNPL,Shorebird,58,SNPL
2018-04-02,WAL,SOUTH,WEGU,Gull,1,Gull
2018-04-16,SNO,SOUTH,SAND,Shorebird,350,SAND
2018-04-16,SNO,SOUTH,SNPL,Shorebird,51,SNPL
2018-04-16,SSO,SOUTH,SAND,Shorebird,1369,SAND
2018-04-16,SSO,SOUTH,SNPL,Shorebird,44,SNPL
2018-04-16,SSO,SOUTH,WEGU,Gull,3,Gull
2018-04-23,MIN,NORTH,SAND,Shorebird,10,SAND
2018-04-23,MIN,NORTH,SNPL,Shorebird,6,SNPL
2018-04-23,PCO,PURISIMA,SNPL,Shorebird,4,SNPL
2018-04-23,PNO,PURISIMA,SAND,Shorebird,2,SAND
2018-04-23,PNO,PURISIMA,SNPL,Shorebird,7,SNPL
2018-04-23,SAN,NORTH,SAND,Shorebird,47,SAND
2018-04-23,SAN,NORTH,SNPL,Shorebird,50,SNPL
2018-04-23,SAN,NORTH,WEGU,Gull,4,Gull
2018-04-23,SHN,NORTH,CAGU,Gull,1,Gull
2018-04-23,SHN,NORTH,SAND,Shorebird,10,SAND
2018-04-23,SHN,NORTH,SNPL,Shorebird,15,SNPL
2018-04-23,SHS,NORTH,SAND,Shorebird,75,SAND
2018-04-23,SHS,NORTH,SNPL,Shorebird,17,SNPL
2018-04-30,SNO,SOUTH,SAND,Shorebird,62,SAND
2018-04-30,SNO,SOUTH,SNPL,Shorebird,55,SNPL
2018-04-30,SSO,SOUTH,SAND,Shorebird,1085,SAND
2018-04-30,SSO,SOUTH,SNPL,Shorebird,42,SNPL
2018-04-30,WAL,SOUTH,SAND,Shorebird,498,SAND
2018-04-30,WAL,SOUTH,SNPL,Shorebird,44,SNPL
2018-05-07,MIN,NORTH,SNPL,Shorebird,5,SNPL
2018-05-07,PCO,PURISIMA,SNPL,Shorebird,1,SNPL
2018-05-07,PNO,PURISIMA,SAND,Shorebird,11,SAND
2018-05-07,PNO,PURISIMA,SNPL,Shorebird,4,SNPL
2018-05-07,SAN,NORTH,CAGU,Gull,55,Gull
2018-05-07,SAN,NORTH,SAND,Shorebird,135,SAND
2018-05-07,SAN,NORTH,SNPL,Shorebird,53,SNPL
2018-05-07,SAN,NORTH,WEGU,Gull,1,Gull
2018-05-07,SHN,NORTH,SAND,Shorebird,478,SAND
2018-05-07,SHN,NORTH,SNPL,Shorebird,2,SNPL
2018-05-07,SHN,NORTH,WEGU,Gull,56,Gull
2018-05-07,SHS,NORTH,SAND,Shorebird,225,SAND
2018-05-07,SHS,NORTH,SNPL,Shorebird,6,SNPL
2018-05-07,SHS,NORTH,WEGU,Gull,1,Gull
2018-05-07,SNO,SOUTH,SAND,Shorebird,206,SAND
2018-05-07,SNO,SOUTH,SNPL,Shorebird,62,SNPL
2018-05-07,SSO,SOUTH,SAND,Shorebird,550,SAND
2018-05-07,SSO,SOUTH,SNPL,Shorebird,43,SNPL
2018-05-07,SSO,SOUTH,WEGU,Gull,3,Gull
2018-05-07,WAL,SOUTH,SAND,Shorebird,122,SAND
2018-05-07,WAL,SOUTH,SNPL,Shorebird,61,SNPL
2018-05-21,PCO,PURISIMA,SNPL,Shorebird,2,SNPL
2018-05-21,PNO,PURISIMA,SAND,Shorebird,1,SAND
2018-05-21,PNO,PURISIMA,SNPL,Shorebird,5,SNPL
2018-05-21,SAN,NORTH,SNPL,Shorebird,63,SNPL
2018-05-21,SHN,NORTH,CAGU,Gull,3,Gull
2018-05-21,SHS,NORTH,SNPL,Shorebird,3,SNPL
2018-05-21,SNO,SOUTH,CAGU,Gull,17,Gull
2018-05-21,SNO,SOUTH,SAND,Shorebird,3,SAND
2018-05-21,SNO,SOUTH,SNPL,Shorebird,61,SNPL
2018-05-21,SNO,SOUTH,WEGU,Gull,2,Gull
2018-05-21,SSO,SOUTH,CAGU,Gull,14,Gull
2018-05-21,SSO,SOUTH,SAND,Shorebird,5,SAND
2018-05-21,SSO,SOUTH,SNPL,Shorebird,39,SNPL
2018-05-21,WAL,SOUTH,CAGU,Gull,60,Gull
2018-05-21,WAL,SOUTH,SAND,Shorebird,63,SAND
2018-05-21,WAL,SOUTH,SNPL,Shorebird,47,SNPL
2018-05-21,WAL,SOUTH,WEGU,Gull,7,Gull
2018-06-04,MIN,NORTH,CAGU,Gull,24,Gull
2018-06-04,PCO,PURISIMA,SNPL,Shorebird,1,SNPL
2018-06-04,PNO,PURISIMA,CAGU,Gull,1,Gull
2018-06-04,PNO,PURISIMA,SNPL,Shorebird,6,SNPL
2018-06-04,SAN,NORTH,CAGU,Gull,27,Gull
2018-06-04,SAN,NORTH,SNPL,Shorebird,73,SNPL
2018-06-04,SAN,NORTH,WEGU,Gull,3,Gull
2018-06-04,SHN,NORTH,CAGU,Gull,19,Gull
2018-06-04,SHN,NORTH,SNPL,Shorebird,3,SNPL
2018-06-04,SHS,NORTH,CAGU,Gull,36,Gull
2018-06-04,SHS,NORTH,SAND,Shorebird,10,SAND
2018-06-04,SHS,NORTH,SNPL,Shorebird,9,SNPL
2018-06-04,SHS,NORTH,WEGU,Gull,2,Gull
2018-06-04,SNO,SOUTH,CAGU,Gull,26,Gull
2018-06-04,SNO,SOUTH,SNPL,Shorebird,61,SNPL
2018-06-04,SNO,SOUTH,WEGU,Gull,4,Gull
2018-06-04,SSO,SOUTH,CAGU,Gull,17,Gull
2018-06-04,SSO,SOUTH,SNPL,Shorebird,49,SNPL
2018-06-04,WAL,SOUTH,CAGU,Gull,45,Gull
2018-06-04,WAL,SOUTH,SNPL,Shorebird,73,SNPL
2018-06-18,MIN,NORTH,CAGU,Gull,1,Gull
2018-06-18,PNO,PURISIMA,CAGU,Gull,5,Gull
2018-06-18,PNO,PURISIMA,SNPL,Shorebird,5,SNPL
2018-06-18,PNO,PURISIMA,WEGU,Gull,4,Gull
2018-06-18,SAN,NORTH,CAGU,Gull,26,Gull
2018-06-18,SAN,NORTH,SNPL,Shorebird,76,SNPL
2018-06-18,SHN,NORTH,CAGU,Gull,4,Gull
2018-06-18,SHN,NORTH,SNPL,Shorebird,2,SNPL
2018-06-18,SHS,NORTH,CAGU,Gull,22,Gull
2018-06-18,SHS,NORTH,SNPL,Shorebird,11,SNPL
2018-06-18,SHS,NORTH,WEGU,Gull,5,Gull
2018-06-18,SNO,SOUTH,CAGU,Gull,9,Gull
2018-06-18,SNO,SOUTH,SNPL,Shorebird,88,SNPL
2018-06-18,SSO,SOUTH,CAGU,Gull,8,Gull
2018-06-18,SSO,SOUTH,SNPL,Shorebird,60,SNPL
2018-06-18,WAL,SOUTH,CAGU,Gull,30,Gull
2018-06-18,WAL,SOUTH,HEEG,Gull,5,Gull
2018-06-18,WAL,SOUTH,SAND,Shorebird,3,SAND
2018-06-18,WAL,SOUTH,SNPL,Shorebird,59,SNPL
2018-06-18,WAL,SOUTH,WEGU,Gull,30,Gull
2018-07-02,MIN,NORTH,CAGU,Gull,1,Gull
2018-07-02,MIN,NORTH,WEGU,Gull,1,Gull
2018-07-02,PNO,PURISIMA,CAGU,Gull,1,Gull
2018-07-02,PNO,PURISIMA,SNPL,Shorebird,1,SNPL
2018-07-02,SAN,NORTH,CAGU,Gull,26,Gull
2018-07-02,SAN,NORTH,SNPL,Shorebird,55,SNPL
2018-07-02,SAN,NORTH,WEGU,Gull,65,Gull
2018-07-02,SHN,NORTH,SNPL,Shorebird,1,SNPL
2018-07-02,SHS,NORTH,CAGU,Gull,11,Gull
2018-07-02,SHS,NORTH,SNPL,Shorebird,11,SNPL
2018-07-02,SHS,NORTH,WEGU,Gull,13,Gull
2018-07-09,SNO,SOUTH,CAGU,Gull,1,Gull
2018-07-09,SNO,SOUTH,SNPL,Shorebird,85,SNPL
2018-07-09,SSO,SOUTH,CAGU,Gull,7,Gull
2018-07-09,SSO,SOUTH,SNPL,Shorebird,57,SNPL
2018-07-09,WAL,SOUTH,CAGU,Gull,6,Gull
2018-07-09,WAL,SOUTH,SNPL,Shorebird,73,SNPL
2018-07-09,WAL,SOUTH,WEGU,Gull,25,Gull
2018-07-16,MIN,NORTH,CAGU,Gull,2,Gull
2018-07-16,MIN,NORTH,WEGU,Gull,2,Gull
2018-07-16,PCO,PURISIMA,SNPL,Shorebird,2,SNPL
2018-07-16,PNO,PURISIMA,SNPL,Shorebird,4,SNPL
2018-07-16,SAN,NORTH,CAGU,Gull,2,Gull
2018-07-16,SAN,NORTH,HEEG,Gull,120,Gull
2018-07-16,SAN,NORTH,SAND,Shorebird,4,SAND
2018-07-16,SAN,NORTH,SNPL,Shorebird,53,SNPL
2018-07-16,SAN,NORTH,WEGU,Gull,70,Gull
2018-07-16,SHN,NORTH,SNPL,Shorebird,11,SNPL
2018-07-16,SHS,NORTH,SAND,Shorebird,1,SAND
2018-07-16,SHS,NORTH,SNPL,Shorebird,10,SNPL
2018-07-23,SNO,SOUTH,CAGU,Gull,4,Gull
2018-07-23,SNO,SOUTH,SAND,Shorebird,120,SAND
2018-07-23,SNO,SOUTH,SNPL,Shorebird,97,SNPL
2018-07-23,SSO,SOUTH,CAGU,Gull,1,Gull
2018-07-23,SSO,SOUTH,HEEG,Gull,1,Gull
2018-07-23,SSO,SOUTH,SAND,Shorebird,6,SAND
2018-07-23,SSO,SOUTH,SNPL,Shorebird,40,SNPL
2018-07-23,WAL,SOUTH,CAGU,Gull,10,Gull
2018-07-23,WAL,SOUTH,SAND,Shorebird,37,SAND
2018-07-23,WAL,SOUTH,SNPL,Shorebird,57,SNPL
2018-07-23,WAL,SOUTH,WEGU,Gull,15,Gull
2018-07-30,MIN,NORTH,SNPL,Shorebird,1,SNPL
2018-07-30,PNO,PURISIMA,CAGU,Gull,15,Gull
2018-07-30,PNO,PURISIMA,HEEG,Gull,10,Gull
2018-07-30,PNO,PURISIMA,SAND,Shorebird,50,SAND
2018-07-30,PNO,PURISIMA,SNPL,Shorebird,8,SNPL
2018-07-30,PNO,PURISIMA,WEGU,Gull,18,Gull
2018-07-30,SAN,NORTH,SNPL,Shorebird,45,SNPL
2018-07-30,SAN,NORTH,WEGU,Gull,14,Gull
2018-07-30,SHN,NORTH,CAGU,Gull,1,Gull
2018-07-30,SHN,NORTH,SNPL,Shorebird,10,SNPL
2018-07-30,SHN,NORTH,WEGU,Gull,1,Gull
2018-07-30,SHS,NORTH,SNPL,Shorebird,12,SNPL
2018-08-13,MIN,NORTH,CAGU,Gull,1,Gull
2018-08-13,MIN,NORTH,WEGU,Gull,1,Gull
2018-08-13,PNO,PURISIMA,SAND,Shorebird,40,SAND
2018-08-13,PNO,PURISIMA,SNPL,Shorebird,12,SNPL
2018-08-13,PNO,PURISIMA,WEGU,Gull,7,Gull
2018-08-13,SAN,NORTH,CAGU,Gull,6,Gull
2018-08-13,SAN,NORTH,HEEG,Gull,21,Gull
2018-08-13,SAN,NORTH,SAND,Shorebird,220,SAND
2018-08-13,SAN,NORTH,SNPL,Shorebird,48,SNPL
2018-08-13,SAN,NORTH,WEGU,Gull,52,Gull
2018-08-13,SHN,NORTH,SNPL,Shorebird,26,SNPL
2018-08-13,SHN,NORTH,WEGU,Gull,7,Gull
2018-08-13,SHS,NORTH,CAGU,Gull,4,Gull
2018-08-13,SHS,NORTH,SNPL,Shorebird,11,SNPL
2018-08-13,SHS,NORTH,WEGU,Gull,2,Gull
2018-08-13,SNO,SOUTH,SAND,Shorebird,533,SAND
2018-08-13,SNO,SOUTH,SNPL,Shorebird,119,SNPL
2018-08-13,SSO,SOUTH,CAGU,Gull,1,Gull
2018-08-13,SSO,SOUTH,SAND,Shorebird,50,SAND
2018-08-13,SSO,SOUTH,SNPL,Shorebird,42,SNPL
2018-08-13,SSO,SOUTH,WEGU,Gull,22,Gull
2018-08-13,WAL,SOUTH,CAGU,Gull,3,Gull
2018-08-13,WAL,SOUTH,SAND,Shorebird,150,SAND
2018-08-13,WAL,SOUTH,SNPL,Shorebird,50,SNPL
2018-08-20,SNO,SOUTH,SAND,Shorebird,577,SAND
2018-08-20,SNO,SOUTH,SNPL,Shorebird,100,SNPL
2018-08-20,SSO,SOUTH,CAGU,Gull,1,Gull
2018-08-20,SSO,SOUTH,SAND,Shorebird,1,SAND
2018-08-20,SSO,SOUTH,SNPL,Shorebird,22,SNPL
2018-08-20,SSO,SOUTH,WEGU,Gull,40,Gull
2018-08-20,WAL,SOUTH,CAGU,Gull,2,Gull
2018-08-20,WAL,SOUTH,SAND,Shorebird,545,SAND
2018-08-20,WAL,SOUTH,SNPL,Shorebird,61,SNPL
2018-08-27,MIN,NORTH,CAGU,Gull,13,Gull
2018-08-27,MIN,NORTH,HEEG,Gull,15,Gull
2018-08-27,MIN,NORTH,WEGU,Gull,11,Gull
2018-08-27,PNO,PURISIMA,SAND,Shorebird,185,SAND
2018-08-27,PNO,PURISIMA,SNPL,Shorebird,7,SNPL
2018-08-27,PNO,PURISIMA,WEGU,Gull,1,Gull
2018-08-27,SAN,NORTH,CAGU,Gull,4,Gull
2018-08-27,SAN,NORTH,HEEG,Gull,22,Gull
2018-08-27,SAN,NORTH,SNPL,Shorebird,46,SNPL
2018-08-27,SAN,NORTH,WEGU,Gull,30,Gull
2018-08-27,SHN,NORTH,SNPL,Shorebird,18,SNPL
2018-08-27,SHN,NORTH,WEGU,Gull,1,Gull
2018-08-27,SHS,NORTH,CAGU,Gull,5,Gull
2018-08-27,SHS,NORTH,SNPL,Shorebird,5,SNPL
2018-09-03,SNO,SOUTH,CAGU,Gull,3,Gull
2018-09-03,SNO,SOUTH,SAND,Shorebird,188,SAND
2018-09-03,SNO,SOUTH,SNPL,Shorebird,65,SNPL
2018-09-03,SNO,SOUTH,WEGU,Gull,20,Gull
2018-09-03,SSO,SOUTH,CAGU,Gull,3,Gull
2018-09-03,SSO,SOUTH,HEEG,Gull,5,Gull
2018-09-03,SSO,SOUTH,SAND,Shorebird,230,SAND
2018-09-03,SSO,SOUTH,SNPL,Shorebird,33,SNPL
2018-09-03,SSO,SOUTH,WEGU,Gull,20,Gull
2018-09-03,WAL,SOUTH,CAGU,Gull,36,Gull
2018-09-03,WAL,SOUTH,SAND,Shorebird,264,SAND
2018-09-03,WAL,SOUTH,SNPL,Shorebird,86,SNPL
2018-09-03,WAL,SOUTH,WEGU,Gull,21,Gull
2018-09-10,MIN,NORTH,CAGU,Gull,18,Gull
2018-09-10,MIN,NORTH,HEEG,Gull,83,Gull
2018-09-10,MIN,NORTH,SAND,Shorebird,203,SAND
2018-09-10,MIN,NORTH,WEGU,Gull,7,Gull
2018-09-10,PNO,PURISIMA,SAND,Shorebird,15,SAND
2018-09-10,PNO,PURISIMA,WEGU,Gull,3,Gull
2018-09-10,SAN,NORTH,CAGU,Gull,226,Gull
2018-09-10,SAN,NORTH,HEEG,Gull,48,Gull
2018-09-10,SAN,NORTH,SAND,Shorebird,56,SAND
2018-09-10,SAN,NORTH,SNPL,Shorebird,34,SNPL
2018-09-10,SAN,NORTH,WEGU,Gull,19,Gull
2018-09-10,SHN,NORTH,CAGU,Gull,4,Gull
2018-09-10,SHN,NORTH,SAND,Shorebird,9,SAND
2018-09-10,SHN,NORTH,SNPL,Shorebird,26,SNPL
2018-09-10,SHN,NORTH,WEGU,Gull,2,Gull
2018-09-10,SHS,NORTH,CAGU,Gull,1,Gull
2018-09-10,SHS,NORTH,SAND,Shorebird,5,SAND
2018-09-10,SHS,NORTH,SNPL,Shorebird,26,SNPL
2018-09-10,SHS,NORTH,WEGU,Gull,4,Gull
2018-09-17,SNO,SOUTH,CAGU,Gull,1,Gull
2018-09-17,SNO,SOUTH,SAND,Shorebird,99,SAND
2018-09-17,SNO,SOUTH,SNPL,Shorebird,112,SNPL
2018-09-17,SNO,SOUTH,WEGU,Gull,3,Gull
2018-09-17,SSO,SOUTH,CAGU,Gull,2,Gull
2018-09-17,SSO,SOUTH,SAND,Shorebird,172,SAND
2018-09-17,SSO,SOUTH,SNPL,Shorebird,21,SNPL
2018-09-17,SSO,SOUTH,WEGU,Gull,11,Gull
2018-09-17,WAL,SOUTH,SAND,Shorebird,42,SAND
2018-09-17,WAL,SOUTH,SNPL,Shorebird,53,SNPL
2018-09-17,WAL,SOUTH,WEGU,Gull,40,Gull
2018-09-24,MIN,NORTH,CAGU,Gull,10,Gull
2018-09-24,MIN,NORTH,HEEG,Gull,4,Gull
2018-09-24,MIN,NORTH,SAND,Shorebird,26,SAND
