ID,Survey Date,Monitor Initials,Transect Block,Time,Males Individual,Total Male,Females Individual,Total Female,Unknown Individual,Pairs,Flock,Birds Checked,Banded,Juvenile,Chicks,Brood,Coyote Tracks,Pig Tracks,Raccoon Tracks,Wrack,Seagrass,Wrack Assessed,Wrack Exclude,Transect Block Notes,Proofed
6857,8/15/2017,JKM,BOAT,12:30,1,1,,0,,,,0,,1,2,1,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
6858,8/15/2017,JKM,NARROWS,11:30,3,3,,0,,,,4,2,1,5,3,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,,TRUE
6859,8/15/2017,JKM,COBBLE,11:19,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,,TRUE
6860,8/15/2017,JKM,POCKET1,11:05,2,2,,0,3,,5,6,2,1,1,1,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,,TRUE
6861,8/15/2017,JKM,POCKET2,10:06,,0,,0,,,,1,1,1,,,TRUE,FALSE,FALSE,3,TRUE,FALSE,FALSE,,TRUE
6862,8/22/2017,JKM,BORDER TRAIL,12:20,1,1,,0,1,,5,5,1,4,2,1,TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,,TRUE
6863,8/22/2017,JKM,METEOR,12:14,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,,TRUE
6864,8/22/2017,JKM,STUMP,12:08,,0,,0,1,,,0,,,,,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,,TRUE
6865,8/22/2017,JKM,PEBBLE,11:50,1,1,,0,,,,1,0,,2,2,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,,TRUE
6866,8/22/2017,JKM,SQUID,11:39,1,1,,0,,,,1,1,3,1,3,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,,TRUE
6867,8/22/2017,JKM,ELEPHANTSEAL,11:32,1,1,,0,,,,1,0,,1,1,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,,TRUE
6868,8/22/2017,JKM,WITCH,11:25,2,2,,0,,,,3,0,1,,,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,,TRUE
6869,8/22/2017,JKM,CAMP,11:08,2,2,,0,3,,5,6,2,1,2,1,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,,TRUE
6870,8/22/2017,JKM,OBVIOUSLOG,11:04,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,,TRUE
6871,8/22/2017,JKM,4303BUOY,11:00,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0,FALSE,FALSE,TRUE,,TRUE
6872,8/22/2017,JKM,ROCKBLUE,10:55,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0,FALSE,FALSE,TRUE,,TRUE
6873,8/22/2017,JKM,FINGER,10:50,1,1,,0,,,,1,1,,,,TRUE,FALSE,FALSE,0-1,FALSE,FALSE,TRUE,,TRUE
6874,8/22/2017,JKM,GRANDCANYON,10:43,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0-1,FALSE,FALSE,TRUE,,TRUE
6875,8/22/2017,JKM,AMPHITHEATRE,10:40,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,,TRUE
6876,8/22/2017,JKM,UTAH,10:35,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,,TRUE
6877,8/22/2017,JKM,ICELAVA,10:20,1,1,,0,4,,8,8,3,3,,,TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,,TRUE
6878,8/22/2017,JKM,DISC,9:40,2,2,,0,2,,5,6,2,2,,,TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,,TRUE
6879,8/22/2017,JKM,ENDCOVE,9:56,1,1,,0,,,,3,2,2,,1,TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,,TRUE
6880,9/5/2017,ELR,NSURFOPEN,11:30,,0,,0,28,,23,23,7,5,,,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6881,9/5/2017,ELR,SSURFCLOSED,11:21,,0,,0,1,,3,3,2,2,,,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6882,9/5/2017,ELR,SIGN,11:15,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6883,9/5/2017,ELR,PAINT,11:10,,0,,0,,,,2,0,2,,,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6884,9/5/2017,ELR,FORT,11:05,,0,,0,,,,1,0,1,,,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6885,9/5/2017,ELR,PTRASH,11:00,,0,,0,2,,4,4,2,2,,,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6886,9/5/2017,ELR,STOOL,10:55,,0,,0,3,,5,5,1,2,,,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6887,9/5/2017,ELR,DROOP,10:49,,0,,0,,,,1,0,1,,,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6888,9/5/2017,ELR,DRIFTWOOD,10:45,,0,,0,,,,1,1,1,,,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6889,9/5/2017,ELR,BORDER TRAIL,10:40,,0,,0,8,,11,11,1,3,,,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6890,9/5/2017,ELR,METEOR,10:32,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6891,9/5/2017,ELR,STUMP,10:27,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6892,9/5/2017,ELR,PEBBLE,10:22,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6893,9/5/2017,ELR,SQUID,10:18,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6894,9/5/2017,ELR,ELEPHANTSEAL,10:11,,0,,0,3,,6,6,2,3,,,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6895,9/5/2017,ELR,WITCH,10:07,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6896,9/5/2017,ELR,CAMP,10:04,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6897,9/5/2017,ELR,OBVIOUSLOG,10:01,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6898,9/5/2017,ELR,4303BUOY,9:52,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6899,9/5/2017,ELR,ROCKBLUE,9:46,,0,,0,,,,2,0,2,,,TRUE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6900,9/5/2017,ELR,FINGER,9:37,,0,,0,4,,9,9,4,5,,,TRUE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6901,9/5/2017,ELR,GRANDCANYON,9:31,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6902,9/5/2017,ELR,AMPHITHEATRE,9:27,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6903,9/5/2017,ELR,UTAH,9:23,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6904,9/5/2017,ELR,ICELAVA,9:16,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6905,9/5/2017,ELR,DISC,8:55,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6906,9/5/2017,ELR,ENDCOVE,9:02,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6907,9/5/2017,LAH,WALL OPEN,11:38,0,0,0,0,6,0,7,6,4,4,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6908,9/5/2017,LAH,WALLBORDER,11:15,2,2,0,0,13,0,20,20,7,5,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6909,9/5/2017,LAH,WILLOW,11:10,0,0,0,0,1,0,0,3,2,2,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6910,9/5/2017,LAH,CANON,11:05,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6911,9/5/2017,LAH,BEACH FUZZ,11:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6912,9/5/2017,LAH,KNOT,10:51,0,0,0,0,0,0,0,2,2,2,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6913,9/5/2017,LAH,LEG,10:46,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6914,9/5/2017,LAH,TP,10:43,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6915,9/5/2017,LAH,LOUNGE,10:33,0,0,0,0,0,0,0,1,1,1,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6916,9/5/2017,LAH,SPLITLOG,10:30,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6917,9/5/2017,LAH,CIGAR,10:27,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6918,9/5/2017,LAH,BOWL,10:22,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6919,9/5/2017,LAH,TIKI,10:17,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6920,9/5/2017,LAH,TIP,10:14,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6921,9/5/2017,LAH,PILE,12:01,2,2,0,0,1,0,0,5,2,2,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6922,9/5/2017,LAH,FORK,10:00,0,0,0,0,1,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6923,9/5/2017,LAH,TOTEM,9:50,2,2,0,0,18,0,25,25,8,5,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6924,9/5/2017,LAH,BOJUM,9:30,1,1,0,0,19,0,25,25,4,5,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6925,9/5/2017,LAH,BUOY,9:24,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6927,8/29/2017,ELR,GEEK,12:10,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6928,8/29/2017,ELR,DEADBUG,11:50,0,0,0,0,27,0,32,20,11,5,0,0,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6929,8/29/2017,ELR,TEETER,11:36,1,1,0,0,0,0,0,1,1,0,0,0,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6930,8/29/2017,ELR,SHORTRIBS,11:30,0,0,0,0,2,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6931,8/29/2017,ELR,ELEPHGRAVE,11:24,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6932,8/29/2017,ELR,STIX,11:15,0,0,0,0,1,0,0,2,1,1,0,0,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6933,8/29/2017,ELR,JUGHEAD,11:10,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6934,8/29/2017,ELR,TRASH,11:04,0,0,0,0,3,0,0,3,1,0,0,0,TRUE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6935,8/29/2017,ELR,PICKUPSTIX,10:57,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6936,8/29/2017,ELR,WISHBONE,10:50,0,0,0,0,3,0,4,4,2,1,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6937,8/29/2017,ELR,GROSS,10:38,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6938,8/29/2017,ELR,TURTLE,10:31,0,0,0,0,1,0,0,3,2,2,0,1,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6939,8/29/2017,ELR,BOAT,10:25,1,1,0,0,0,0,0,3,0,2,0,1,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6940,8/29/2017,ELR,NARROWS,10:00,1,1,0,0,2,0,0,5,3,2,0,1,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6941,8/29/2017,ELR,COBBLE,9:45,1,1,0,0,1,0,0,4,3,2,0,1,TRUE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6942,8/29/2017,ELR,POCKET1,9:20,1,1,0,0,8,0,0,5,3,2,0,1,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6943,8/29/2017,ELR,POCKET2,8:55,0,0,0,0,1,0,0,2,0,1,0,0,TRUE,FALSE,FALSE,3,TRUE,FALSE,FALSE,,TRUE
6945,8/25/2017,JKM,WALL OPEN,9:00,3,3,0,0,3,0,0,10,7,4,0,2,FALSE,FALSE,FALSE,3,TRUE,FALSE,FALSE,,TRUE
6946,8/25/2017,JKM,WALLBORDER,9:40,2,2,0,0,0,0,0,5,3,3,0,2,FALSE,FALSE,FALSE,3,TRUE,FALSE,FALSE,,TRUE
6947,8/25/2017,JKM,WILLOW,10:05,1,1,0,0,0,0,0,3,0,2,0,1,TRUE,FALSE,FALSE,3,TRUE,FALSE,FALSE,,TRUE
6948,8/25/2017,JKM,CANON,10:15,1,1,0,0,1,0,0,4,2,2,0,1,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6949,8/25/2017,JKM,BEACH FUZZ,10:35,1,1,0,0,0,0,0,2,1,1,0,1,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6950,8/25/2017,JKM,KNOT,10:45,2,2,0,0,0,0,0,3,2,1,0,1,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6951,8/25/2017,JKM,LEG,10:55,1,1,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6952,8/25/2017,JKM,TP,11:04,1,1,0,0,0,0,0,3,3,2,0,1,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6953,8/25/2017,JKM,LOUNGE,11:15,2,2,0,0,0,0,0,4,1,2,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6954,8/25/2017,JKM,SPLITLOG,11:43,1,1,0,0,0,0,0,1,1,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6955,8/25/2017,JKM,CIGAR,12:03,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,3,TRUE,FALSE,FALSE,,TRUE
6956,8/25/2017,JKM,BOWL,12:22,0,0,0,0,1,0,0,1,0,2,0,0,TRUE,FALSE,FALSE,4,TRUE,FALSE,FALSE,,TRUE
6957,8/25/2017,JKM,TIKI,12:35,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6958,8/25/2017,JKM,TIP,12:40,1,1,0,0,0,0,0,2,2,1,1,1,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6959,8/25/2017,JKM,PILE,12:58,1,1,0,0,2,0,0,2,1,1,0,1,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6960,8/25/2017,JKM,FORK,13:11,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,3,TRUE,FALSE,FALSE,,TRUE
6961,8/25/2017,JKM,TOTEM,13:20,1,1,0,0,0,0,0,1,0,0,2,1,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6962,8/25/2017,JKM,BOJUM,13:33,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6963,8/25/2017,JKM,BUOY,13:36,2,2,0,0,0,0,0,2,1,1,0,1,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6965,9/13/2017,LAH,TREX,10:00,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6966,9/13/2017,LAH,GEEK,10:05,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6967,9/13/2017,LAH,DEADBUG,10:10,,0,,0,27,,35,35,15,9,,,TRUE,FALSE,FALSE,3,TRUE,FALSE,FALSE,,TRUE
6968,9/13/2017,LAH,TEETER,10:49,,0,,0,7,,7,2,0,2,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6969,9/13/2017,LAH,SHORTRIBS,10:53,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6970,9/13/2017,LAH,ELEPHGRAVE,10:56,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6971,9/13/2017,LAH,STIX,10:59,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6972,9/13/2017,LAH,JUGHEAD,11:01,,0,,0,2,,,,2,0,,,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6973,9/13/2017,LAH,TRASH,11:06,,0,,0,11,,10,3,3,2,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6974,9/13/2017,LAH,PICKUPSTIX,11:11,,0,,0,4,,6,7,3,3,,,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6975,9/13/2017,LAH,WISHBONE,11:25,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6976,9/13/2017,LAH,GROSS,11:29,,0,,0,,,,1,0,1,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6977,9/13/2017,LAH,TURTLE,11:32,,0,,0,,,,1,1,1,,,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6978,9/13/2017,LAH,BOAT,11:39,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6979,9/13/2017,LAH,NARROWS,11:45,,0,,0,8,,10,8,6,5,,,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6980,9/13/2017,LAH,COBBLE,12:15,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6981,9/13/2017,LAH,POCKET1,12:24,,0,,0,,,15,15,2,2,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6982,9/13/2017,LAH,POCKET2,12:44,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,3,TRUE,FALSE,FALSE,,TRUE
6983,9/13/2017,JKM,MINOPEN,9:05,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,3,TRUE,FALSE,FALSE,,TRUE
6984,9/13/2017,JKM,MINBORDER,9:13,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6985,9/13/2017,JKM,TUVU,9:18,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6986,9/13/2017,JKM,ALLIGATOR,9:20,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6987,9/13/2017,JKM,CHEST,9:22,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6988,9/13/2017,JKM,ANCHOR,9:25,,0,,0,2,,,2,0,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6989,9/13/2017,JKM,SHCREEK,9:30,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6990,9/13/2017,JKM,NEEDLE,9:33,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6991,9/13/2017,JKM,BOINGI,9:36,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6992,9/13/2017,JKM,SCAFFOLDING,9:40,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6993,9/13/2017,JKM,PIXIE,9:44,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6994,9/13/2017,JKM,SEADRAGON,9:50,,0,,0,5,,5,5,2,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6995,9/13/2017,JKM,PILLOW,10:00,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6996,9/13/2017,JKM,CLUB,10:04,,0,,0,3,,9,9,4,6,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6997,9/13/2017,JKM,HOOF,10:30,,0,,0,7,,13,13,5,6,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,coyote on beach,TRUE
6998,9/13/2017,JKM,TIRE,10:46,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6999,9/13/2017,JKM,THIRSTY,10:50,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
7000,9/13/2017,JKM,BOB,10:52,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
7001,9/13/2017,JKM,ROLLINGROCK,10:57,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
7002,9/13/2017,JKM,SHSSTART,11:00,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0-1,FALSE,FALSE,FALSE,,TRUE
7003,9/13/2017,JKM,RAINBOWSPIN,11:05,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
7004,9/13/2017,JKM,BUOYFARM,11:08,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
7005,9/13/2017,JKM,RUPAUL,11:14,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
7006,9/13/2017,JKM,MINIDUMP,11:16,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
7007,9/13/2017,JKM,OJ,11:20,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
7008,9/13/2017,JKM,BOTTLEBUOY,11:24,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
7009,9/13/2017,JKM,MOLE,11:29,,0,,0,3,,3,0,,,,,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
7010,9/13/2017,JKM,BOTTLELOG,11:35,,0,,0,2,,,2,0,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
7011,9/13/2017,JKM,TRILOG,11:43,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
7012,9/13/2017,JKM,SHSEND,11:48,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
7013,9/13/2017,JKM,ARROWHEAD,11:55,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
7014,9/13/2017,JKM,L13BUOY,12:00,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
7015,9/13/2017,JKM,NICEPERCH,12:02,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
7016,9/13/2017,JKM,TOMBSTONE,12:04,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
7018,9/13/2017,JKM,PURISIMACOL,12:50,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,"scanned, 0 SNPL obs",TRUE
7020,9/19/2017,LAH,ENDCOVE,8:48,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
7021,9/19/2017,LAH,DISC,8:40,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
7022,9/19/2017,LAH,ICELAVA,8:52,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
7023,9/19/2017,LAH,UTAH,9:00,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
7024,9/19/2017,LAH,AMPHITHEATRE,9:04,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
7025,9/19/2017,LAH,GRANDCANYON,9:06,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
7026,9/19/2017,LAH,FINGER,9:10,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
7027,9/19/2017,LAH,ROCKBLUE,9:20,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
7028,9/19/2017,LAH,4303BUOY,9:25,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
7029,9/19/2017,LAH,OBVIOUSLOG,9:30,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
7030,9/19/2017,LAH,CAMP,9:33,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
7031,9/19/2017,LAH,WITCH,9:38,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
